task,arm,joint,fault_type,sampling_mode,seed,worker,success
adjust_bottle,left,fl_joint3,locked,b1,100049,0,False
adjust_bottle,left,fl_joint3,locked,b1,100051,0,False
adjust_bottle,left,fl_joint3,locked,b1,100053,0,False
adjust_bottle,left,fl_joint3,locked,b1,100054,0,True
adjust_bottle,left,fl_joint3,locked,b1,100055,0,True
adjust_bottle,left,fl_joint3,locked,b1,100056,0,True
adjust_bottle,left,fl_joint3,locked,b1,100057,0,True
adjust_bottle,left,fl_joint3,locked,b1,100058,0,False
adjust_bottle,left,fl_joint3,locked,b1,100063,0,True
adjust_bottle,left,fl_joint3,locked,b1,100064,0,False
adjust_bottle,left,fl_joint3,locked,b1,100065,0,True
adjust_bottle,left,fl_joint3,locked,b1,100066,0,True
adjust_bottle,left,fl_joint3,locked,b1,100067,0,True
adjust_bottle,left,fl_joint3,locked,b1,100070,0,False
adjust_bottle,left,fl_joint3,locked,b1,100071,0,False
adjust_bottle,left,fl_joint3,locked,b1,100072,0,True
adjust_bottle,left,fl_joint3,locked,b1,100073,0,True
adjust_bottle,left,fl_joint3,locked,posthoc,100001,0,True
adjust_bottle,left,fl_joint3,locked,posthoc,100002,0,False
adjust_bottle,left,fl_joint3,locked,posthoc,100005,0,False
adjust_bottle,left,fl_joint3,locked,posthoc,100006,0,False
adjust_bottle,left,fl_joint3,locked,posthoc,100008,0,False
adjust_bottle,left,fl_joint3,locked,posthoc,100010,0,True
adjust_bottle,left,fl_joint3,locked,posthoc,100011,0,False
adjust_bottle,left,fl_joint3,locked,posthoc,100012,0,False
adjust_bottle,left,fl_joint3,locked,posthoc,100013,0,True
adjust_bottle,left,fl_joint3,locked,posthoc,100015,0,True
adjust_bottle,left,fl_joint3,locked,posthoc,100016,0,False
adjust_bottle,left,fl_joint3,locked,posthoc,100021,0,True
adjust_bottle,left,fl_joint3,locked,posthoc,100022,0,False
adjust_bottle,left,fl_joint3,locked,posthoc,100023,0,False
adjust_bottle,left,fl_joint3,locked,posthoc,100024,0,False
adjust_bottle,left,fl_joint3,locked,posthoc,100025,0,True
adjust_bottle,left,fl_joint3,locked,posthoc,100026,0,False
adjust_bottle,left,fl_joint3,locked,posthoc,100027,0,False
adjust_bottle,left,fl_joint3,locked,posthoc,100028,0,False
adjust_bottle,left,fl_joint3,locked,posthoc,100030,0,False
adjust_bottle,left,fl_joint3,locked,posthoc,100031,0,True
adjust_bottle,left,fl_joint3,locked,posthoc,100033,0,True
adjust_bottle,left,fl_joint3,locked,posthoc,100034,0,True
adjust_bottle,left,fl_joint3,locked,posthoc,100035,0,True
adjust_bottle,left,fl_joint3,locked,posthoc,100036,0,True
adjust_bottle,left,fl_joint3,locked,posthoc,100039,0,False
adjust_bottle,left,fl_joint3,locked,posthoc,100040,0,True
adjust_bottle,left,fl_joint3,locked,posthoc,100041,0,False
adjust_bottle,left,fl_joint3,locked,posthoc,100042,0,True
adjust_bottle,left,fl_joint3,locked,posthoc,100043,0,True
adjust_bottle,left,fl_joint3,locked,posthoc,100044,0,False
adjust_bottle,left,fl_joint3,locked,posthoc,100045,0,False
adjust_bottle,left,fl_joint3,locked,posthoc,100046,0,True
adjust_bottle,left,fl_joint3,locked,posthoc,100049,0,False
adjust_bottle,left,fl_joint3,locked,posthoc,100051,0,False
adjust_bottle,left,fl_joint3,locked,posthoc,100053,0,False
adjust_bottle,left,fl_joint3,locked,posthoc,100054,0,True
adjust_bottle,left,fl_joint3,locked,posthoc,100055,0,True
adjust_bottle,left,fl_joint3,locked,posthoc,100056,0,True
adjust_bottle,left,fl_joint3,locked,posthoc,100057,0,True
adjust_bottle,left,fl_joint3,locked,posthoc,100058,0,False
adjust_bottle,left,fl_joint3,locked,posthoc,100063,0,True
adjust_bottle,left,fl_joint3,locked,posthoc,100064,0,False
adjust_bottle,left,fl_joint3,locked,posthoc,100065,0,True
adjust_bottle,left,fl_joint3,locked,posthoc,100066,0,True
adjust_bottle,left,fl_joint3,locked,posthoc,100067,0,True
adjust_bottle,left,fl_joint3,locked,posthoc,100070,0,False
adjust_bottle,left,fl_joint3,locked,posthoc,100071,0,False
adjust_bottle,left,fl_joint3,locked,posthoc,100072,0,True
adjust_bottle,left,fl_joint3,locked,posthoc,100073,0,True
adjust_bottle,left,fl_joint3,locked,eci,100001,0,True
adjust_bottle,left,fl_joint3,locked,eci,100002,0,False
adjust_bottle,left,fl_joint3,locked,eci,100005,0,False
adjust_bottle,left,fl_joint3,locked,eci,100006,0,False
adjust_bottle,left,fl_joint3,locked,eci,100008,0,False
adjust_bottle,left,fl_joint3,locked,eci,100010,0,True
adjust_bottle,left,fl_joint3,locked,eci,100011,0,False
adjust_bottle,left,fl_joint3,locked,eci,100012,0,False
adjust_bottle,left,fl_joint3,locked,eci,100013,0,True
adjust_bottle,left,fl_joint3,locked,eci,100015,0,True
adjust_bottle,left,fl_joint3,locked,eci,100016,0,False
adjust_bottle,left,fl_joint3,locked,eci,100021,0,True
adjust_bottle,left,fl_joint3,locked,eci,100022,0,False
adjust_bottle,left,fl_joint3,locked,eci,100023,0,False
adjust_bottle,left,fl_joint3,locked,eci,100024,0,False
adjust_bottle,left,fl_joint3,locked,eci,100025,0,True
adjust_bottle,left,fl_joint3,locked,eci,100026,0,False
adjust_bottle,left,fl_joint3,locked,eci,100027,0,False
adjust_bottle,left,fl_joint3,locked,eci,100028,0,False
adjust_bottle,left,fl_joint3,locked,eci,100030,0,False
adjust_bottle,left,fl_joint3,locked,eci,100031,0,True
adjust_bottle,left,fl_joint3,locked,eci,100033,0,True
adjust_bottle,left,fl_joint3,locked,eci,100034,0,True
adjust_bottle,left,fl_joint3,locked,eci,100035,0,True
adjust_bottle,left,fl_joint3,locked,eci,100036,0,True
adjust_bottle,left,fl_joint3,locked,eci,100039,0,False
adjust_bottle,left,fl_joint3,locked,eci,100040,0,True
adjust_bottle,left,fl_joint3,locked,eci,100041,0,False
adjust_bottle,left,fl_joint3,locked,eci,100042,0,True
adjust_bottle,left,fl_joint3,locked,eci,100043,0,True
adjust_bottle,left,fl_joint3,locked,eci,100044,0,False
adjust_bottle,left,fl_joint3,locked,eci,100045,0,False
adjust_bottle,left,fl_joint3,locked,eci,100046,0,True
adjust_bottle,left,fl_joint3,locked,eci,100049,0,False
adjust_bottle,left,fl_joint3,locked,eci,100051,0,False
adjust_bottle,left,fl_joint3,locked,eci,100053,0,False
adjust_bottle,left,fl_joint3,locked,eci,100054,0,True
adjust_bottle,left,fl_joint3,locked,eci,100055,0,True
adjust_bottle,left,fl_joint3,locked,eci,100056,0,True
adjust_bottle,left,fl_joint3,locked,eci,100057,0,True
adjust_bottle,left,fl_joint3,locked,eci,100058,0,False
adjust_bottle,left,fl_joint3,locked,eci,100063,0,True
adjust_bottle,left,fl_joint3,locked,eci,100064,0,False
adjust_bottle,left,fl_joint3,locked,eci,100065,0,True
adjust_bottle,left,fl_joint3,locked,eci,100066,0,True
adjust_bottle,left,fl_joint3,locked,eci,100067,0,True
adjust_bottle,left,fl_joint3,locked,eci,100070,0,False
adjust_bottle,left,fl_joint3,locked,eci,100071,0,False
adjust_bottle,left,fl_joint3,locked,eci,100072,0,True
adjust_bottle,left,fl_joint3,locked,eci,100073,0,True
adjust_bottle,left,fl_joint6,locked,b1,100001,0,True
adjust_bottle,left,fl_joint6,locked,b1,100002,0,False
adjust_bottle,left,fl_joint6,locked,b1,100005,0,False
adjust_bottle,left,fl_joint6,locked,b1,100006,0,False
adjust_bottle,left,fl_joint6,locked,b1,100008,0,True
adjust_bottle,left,fl_joint6,locked,b1,100010,0,True
adjust_bottle,left,fl_joint6,locked,b1,100011,0,False
adjust_bottle,left,fl_joint6,locked,b1,100012,0,True
adjust_bottle,left,fl_joint6,locked,b1,100013,0,True
adjust_bottle,left,fl_joint6,locked,b1,100015,0,True
adjust_bottle,left,fl_joint6,locked,b1,100016,0,False
adjust_bottle,left,fl_joint6,locked,b1,100021,0,True
adjust_bottle,left,fl_joint6,locked,b1,100022,0,True
adjust_bottle,left,fl_joint6,locked,b1,100023,0,False
adjust_bottle,left,fl_joint6,locked,b1,100024,0,True
adjust_bottle,left,fl_joint6,locked,b1,100025,0,True
adjust_bottle,left,fl_joint6,locked,b1,100026,0,True
adjust_bottle,left,fl_joint6,locked,b1,100027,0,True
adjust_bottle,left,fl_joint6,locked,b1,100028,0,False
adjust_bottle,left,fl_joint6,locked,b1,100030,0,True
adjust_bottle,left,fl_joint6,locked,b1,100031,0,True
adjust_bottle,left,fl_joint6,locked,b1,100033,0,True
adjust_bottle,left,fl_joint6,locked,b1,100034,0,True
adjust_bottle,left,fl_joint6,locked,b1,100035,0,True
adjust_bottle,left,fl_joint6,locked,b1,100036,0,True
adjust_bottle,left,fl_joint6,locked,b1,100039,0,True
adjust_bottle,left,fl_joint6,locked,b1,100040,0,True
adjust_bottle,left,fl_joint6,locked,b1,100041,0,True
adjust_bottle,left,fl_joint6,locked,b1,100042,0,True
adjust_bottle,left,fl_joint6,locked,b1,100043,0,True
adjust_bottle,left,fl_joint6,locked,b1,100044,0,True
adjust_bottle,left,fl_joint6,locked,b1,100045,0,True
adjust_bottle,left,fl_joint6,locked,b1,100046,0,True
adjust_bottle,left,fl_joint6,locked,b1,100049,0,True
adjust_bottle,left,fl_joint6,locked,b1,100051,0,True
adjust_bottle,left,fl_joint6,locked,b1,100053,0,False
adjust_bottle,left,fl_joint6,locked,b1,100054,0,True
adjust_bottle,left,fl_joint6,locked,b1,100055,0,True
adjust_bottle,left,fl_joint6,locked,b1,100056,0,True
adjust_bottle,left,fl_joint6,locked,b1,100057,0,True
adjust_bottle,left,fl_joint6,locked,b1,100058,0,False
adjust_bottle,left,fl_joint6,locked,b1,100063,0,True
adjust_bottle,left,fl_joint6,locked,b1,100064,0,True
adjust_bottle,left,fl_joint6,locked,b1,100065,0,True
adjust_bottle,left,fl_joint6,locked,b1,100066,0,True
adjust_bottle,left,fl_joint6,locked,b1,100067,0,True
adjust_bottle,left,fl_joint6,locked,b1,100070,0,False
adjust_bottle,left,fl_joint6,locked,b1,100071,0,False
adjust_bottle,left,fl_joint6,locked,b1,100072,0,True
adjust_bottle,left,fl_joint6,locked,b1,100073,0,True
adjust_bottle,left,fl_joint6,locked,posthoc,100001,0,True
adjust_bottle,left,fl_joint6,locked,posthoc,100002,0,False
adjust_bottle,left,fl_joint6,locked,posthoc,100005,0,False
adjust_bottle,left,fl_joint6,locked,posthoc,100006,0,False
adjust_bottle,left,fl_joint6,locked,posthoc,100008,0,False
adjust_bottle,left,fl_joint6,locked,posthoc,100010,0,True
adjust_bottle,left,fl_joint6,locked,posthoc,100011,0,False
adjust_bottle,left,fl_joint6,locked,posthoc,100012,0,True
adjust_bottle,left,fl_joint6,locked,posthoc,100013,0,True
adjust_bottle,left,fl_joint6,locked,posthoc,100015,0,True
adjust_bottle,left,fl_joint6,locked,posthoc,100016,0,False
adjust_bottle,left,fl_joint6,locked,posthoc,100021,0,True
adjust_bottle,left,fl_joint6,locked,posthoc,100022,0,False
adjust_bottle,left,fl_joint6,locked,posthoc,100023,0,False
adjust_bottle,left,fl_joint6,locked,posthoc,100024,0,True
adjust_bottle,left,fl_joint6,locked,posthoc,100025,0,True
adjust_bottle,left,fl_joint6,locked,posthoc,100026,0,True
adjust_bottle,left,fl_joint6,locked,posthoc,100027,0,False
adjust_bottle,left,fl_joint6,locked,posthoc,100028,0,False
adjust_bottle,left,fl_joint6,locked,posthoc,100030,0,False
adjust_bottle,left,fl_joint6,locked,posthoc,100031,0,True
adjust_bottle,left,fl_joint6,locked,posthoc,100033,0,True
adjust_bottle,left,fl_joint6,locked,posthoc,100034,0,True
adjust_bottle,left,fl_joint6,locked,posthoc,100035,0,True
adjust_bottle,left,fl_joint6,locked,posthoc,100036,0,True
adjust_bottle,left,fl_joint6,locked,posthoc,100039,0,False
adjust_bottle,left,fl_joint6,locked,posthoc,100040,0,True
adjust_bottle,left,fl_joint6,locked,posthoc,100041,0,True
adjust_bottle,left,fl_joint6,locked,posthoc,100042,0,True
adjust_bottle,left,fl_joint6,locked,posthoc,100043,0,True
adjust_bottle,left,fl_joint6,locked,posthoc,100044,0,True
adjust_bottle,left,fl_joint6,locked,posthoc,100045,0,False
adjust_bottle,left,fl_joint6,locked,posthoc,100046,0,True
adjust_bottle,left,fl_joint6,locked,posthoc,100049,0,False
adjust_bottle,left,fl_joint6,locked,posthoc,100051,0,True
adjust_bottle,left,fl_joint6,locked,posthoc,100053,0,False
adjust_bottle,left,fl_joint6,locked,posthoc,100054,0,True
adjust_bottle,left,fl_joint6,locked,posthoc,100055,0,True
adjust_bottle,left,fl_joint6,locked,posthoc,100056,0,True
adjust_bottle,left,fl_joint6,locked,posthoc,100057,0,True
adjust_bottle,left,fl_joint6,locked,posthoc,100058,0,False
adjust_bottle,left,fl_joint6,locked,posthoc,100063,0,True
adjust_bottle,left,fl_joint6,locked,posthoc,100064,0,True
adjust_bottle,left,fl_joint6,locked,posthoc,100065,0,True
adjust_bottle,left,fl_joint6,locked,posthoc,100066,0,True
adjust_bottle,left,fl_joint6,locked,posthoc,100067,0,True
adjust_bottle,left,fl_joint6,locked,posthoc,100070,0,False
adjust_bottle,left,fl_joint6,locked,posthoc,100071,0,False
adjust_bottle,left,fl_joint6,locked,posthoc,100072,0,True
adjust_bottle,left,fl_joint6,locked,posthoc,100073,0,True
adjust_bottle,left,fl_joint6,locked,eci,100001,0,True
adjust_bottle,left,fl_joint6,locked,eci,100002,0,False
adjust_bottle,left,fl_joint6,locked,eci,100005,0,False
adjust_bottle,left,fl_joint6,locked,eci,100006,0,False
adjust_bottle,left,fl_joint6,locked,eci,100008,0,False
adjust_bottle,left,fl_joint6,locked,eci,100010,0,True
adjust_bottle,left,fl_joint6,locked,eci,100011,0,False
adjust_bottle,left,fl_joint6,locked,eci,100012,0,True
adjust_bottle,left,fl_joint6,locked,eci,100013,0,True
adjust_bottle,left,fl_joint6,locked,eci,100015,0,True
adjust_bottle,left,fl_joint6,locked,eci,100016,0,False
adjust_bottle,left,fl_joint6,locked,eci,100021,0,True
adjust_bottle,left,fl_joint6,locked,eci,100022,0,False
adjust_bottle,left,fl_joint6,locked,eci,100023,0,False
adjust_bottle,left,fl_joint6,locked,eci,100024,0,True
adjust_bottle,left,fl_joint6,locked,eci,100025,0,True
adjust_bottle,left,fl_joint6,locked,eci,100026,0,True
adjust_bottle,left,fl_joint6,locked,eci,100027,0,False
adjust_bottle,left,fl_joint6,locked,eci,100028,0,False
adjust_bottle,left,fl_joint6,locked,eci,100030,0,False
adjust_bottle,left,fl_joint6,locked,eci,100031,0,True
adjust_bottle,left,fl_joint6,locked,eci,100033,0,True
adjust_bottle,left,fl_joint6,locked,eci,100034,0,True
adjust_bottle,left,fl_joint6,locked,eci,100035,0,True
adjust_bottle,left,fl_joint6,locked,eci,100036,0,True
adjust_bottle,left,fl_joint6,locked,eci,100039,0,False
adjust_bottle,left,fl_joint6,locked,eci,100040,0,True
adjust_bottle,left,fl_joint6,locked,eci,100041,0,True
adjust_bottle,left,fl_joint6,locked,eci,100042,0,True
adjust_bottle,left,fl_joint6,locked,eci,100043,0,True
adjust_bottle,left,fl_joint6,locked,eci,100044,0,True
adjust_bottle,left,fl_joint6,locked,eci,100045,0,True
adjust_bottle,left,fl_joint6,locked,eci,100046,0,True
adjust_bottle,left,fl_joint6,locked,eci,100049,0,True
adjust_bottle,left,fl_joint6,locked,eci,100051,0,True
adjust_bottle,left,fl_joint6,locked,eci,100053,0,False
adjust_bottle,left,fl_joint6,locked,eci,100054,0,True
adjust_bottle,left,fl_joint6,locked,eci,100055,0,True
adjust_bottle,left,fl_joint6,locked,eci,100056,0,True
adjust_bottle,left,fl_joint6,locked,eci,100057,0,True
adjust_bottle,left,fl_joint6,locked,eci,100058,0,False
adjust_bottle,left,fl_joint6,locked,eci,100063,0,True
adjust_bottle,left,fl_joint6,locked,eci,100064,0,True
adjust_bottle,left,fl_joint6,locked,eci,100065,0,True
adjust_bottle,left,fl_joint6,locked,eci,100066,0,True
adjust_bottle,left,fl_joint6,locked,eci,100067,0,True
adjust_bottle,left,fl_joint6,locked,eci,100070,0,False
adjust_bottle,left,fl_joint6,locked,eci,100071,0,False
adjust_bottle,left,fl_joint6,locked,eci,100072,0,True
adjust_bottle,left,fl_joint6,locked,eci,100073,0,True
adjust_bottle,right,fr_joint5,locked,b1,100001,0,True
adjust_bottle,right,fr_joint5,locked,b1,100002,0,True
adjust_bottle,right,fr_joint5,locked,b1,100005,0,True
adjust_bottle,right,fr_joint5,locked,b1,100006,0,False
adjust_bottle,right,fr_joint5,locked,b1,100008,0,True
adjust_bottle,right,fr_joint5,locked,b1,100010,0,True
adjust_bottle,right,fr_joint5,locked,b1,100011,0,True
adjust_bottle,right,fr_joint5,locked,b1,100012,0,True
adjust_bottle,right,fr_joint5,locked,b1,100013,0,True
adjust_bottle,right,fr_joint5,locked,b1,100015,0,False
adjust_bottle,right,fr_joint5,locked,b1,100016,0,False
adjust_bottle,right,fr_joint5,locked,b1,100021,0,True
adjust_bottle,right,fr_joint5,locked,b1,100022,0,True
adjust_bottle,right,fr_joint5,locked,b1,100023,0,True
adjust_bottle,right,fr_joint5,locked,b1,100024,0,True
adjust_bottle,right,fr_joint5,locked,b1,100025,0,True
adjust_bottle,right,fr_joint5,locked,b1,100026,0,True
adjust_bottle,right,fr_joint5,locked,b1,100027,0,True
adjust_bottle,right,fr_joint5,locked,b1,100028,0,True
adjust_bottle,right,fr_joint5,locked,b1,100030,0,True
adjust_bottle,right,fr_joint5,locked,b1,100031,0,True
adjust_bottle,right,fr_joint5,locked,b1,100033,0,True
adjust_bottle,right,fr_joint5,locked,b1,100034,0,True
adjust_bottle,right,fr_joint5,locked,b1,100035,0,False
adjust_bottle,right,fr_joint5,locked,b1,100036,0,True
adjust_bottle,right,fr_joint5,locked,b1,100039,0,True
adjust_bottle,right,fr_joint5,locked,b1,100040,0,True
adjust_bottle,right,fr_joint5,locked,b1,100041,0,True
adjust_bottle,right,fr_joint5,locked,b1,100042,0,True
adjust_bottle,right,fr_joint5,locked,b1,100043,0,True
adjust_bottle,right,fr_joint5,locked,b1,100044,0,True
adjust_bottle,right,fr_joint5,locked,b1,100045,0,True
adjust_bottle,right,fr_joint5,locked,b1,100046,0,True
adjust_bottle,right,fr_joint5,locked,b1,100049,0,True
adjust_bottle,right,fr_joint5,locked,b1,100051,0,True
adjust_bottle,right,fr_joint5,locked,b1,100053,0,True
adjust_bottle,right,fr_joint5,locked,b1,100054,0,True
adjust_bottle,right,fr_joint5,locked,b1,100055,0,True
adjust_bottle,right,fr_joint5,locked,b1,100056,0,True
adjust_bottle,right,fr_joint5,locked,b1,100057,0,True
adjust_bottle,right,fr_joint5,locked,b1,100058,0,True
adjust_bottle,right,fr_joint5,locked,b1,100063,0,True
adjust_bottle,right,fr_joint5,locked,b1,100064,0,True
adjust_bottle,right,fr_joint5,locked,b1,100065,0,True
adjust_bottle,right,fr_joint5,locked,b1,100066,0,True
adjust_bottle,right,fr_joint5,locked,b1,100067,0,True
adjust_bottle,right,fr_joint5,locked,b1,100070,0,False
adjust_bottle,right,fr_joint5,locked,b1,100071,0,True
adjust_bottle,right,fr_joint5,locked,b1,100072,0,True
adjust_bottle,right,fr_joint5,locked,b1,100073,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100001,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100002,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100005,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100006,0,False
adjust_bottle,right,fr_joint5,locked,posthoc,100008,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100010,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100011,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100012,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100013,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100015,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100016,0,False
adjust_bottle,right,fr_joint5,locked,posthoc,100021,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100022,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100023,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100024,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100025,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100026,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100027,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100028,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100030,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100031,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100033,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100034,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100035,0,False
adjust_bottle,right,fr_joint5,locked,posthoc,100036,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100039,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100040,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100041,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100042,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100043,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100044,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100045,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100046,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100049,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100051,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100053,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100054,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100055,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100056,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100057,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100058,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100063,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100064,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100065,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100066,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100067,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100070,0,False
adjust_bottle,right,fr_joint5,locked,posthoc,100071,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100072,0,True
adjust_bottle,right,fr_joint5,locked,posthoc,100073,0,True
adjust_bottle,right,fr_joint5,locked,eci,100001,0,True
adjust_bottle,right,fr_joint5,locked,eci,100002,0,True
adjust_bottle,right,fr_joint5,locked,eci,100005,0,True
adjust_bottle,right,fr_joint5,locked,eci,100006,0,False
adjust_bottle,right,fr_joint5,locked,eci,100008,0,True
adjust_bottle,right,fr_joint5,locked,eci,100010,0,True
adjust_bottle,right,fr_joint5,locked,eci,100011,0,True
adjust_bottle,right,fr_joint5,locked,eci,100012,0,True
adjust_bottle,right,fr_joint5,locked,eci,100013,0,True
adjust_bottle,right,fr_joint5,locked,eci,100015,0,False
adjust_bottle,right,fr_joint5,locked,eci,100016,0,False
adjust_bottle,right,fr_joint5,locked,eci,100021,0,True
adjust_bottle,right,fr_joint5,locked,eci,100022,0,True
adjust_bottle,right,fr_joint5,locked,eci,100023,0,True
adjust_bottle,right,fr_joint5,locked,eci,100024,0,True
adjust_bottle,right,fr_joint5,locked,eci,100025,0,True
adjust_bottle,right,fr_joint5,locked,eci,100026,0,True
adjust_bottle,right,fr_joint5,locked,eci,100027,0,True
adjust_bottle,right,fr_joint5,locked,eci,100028,0,True
adjust_bottle,right,fr_joint5,locked,eci,100030,0,True
adjust_bottle,right,fr_joint5,locked,eci,100031,0,True
adjust_bottle,right,fr_joint5,locked,eci,100033,0,True
adjust_bottle,right,fr_joint5,locked,eci,100034,0,True
adjust_bottle,right,fr_joint5,locked,eci,100035,0,True
adjust_bottle,right,fr_joint5,locked,eci,100036,0,True
adjust_bottle,right,fr_joint5,locked,eci,100039,0,True
adjust_bottle,right,fr_joint5,locked,eci,100040,0,True
adjust_bottle,right,fr_joint5,locked,eci,100041,0,False
adjust_bottle,right,fr_joint5,locked,eci,100042,0,True
adjust_bottle,right,fr_joint5,locked,eci,100043,0,True
adjust_bottle,right,fr_joint5,locked,eci,100044,0,True
adjust_bottle,right,fr_joint5,locked,eci,100045,0,True
adjust_bottle,right,fr_joint5,locked,eci,100046,0,True
adjust_bottle,right,fr_joint5,locked,eci,100049,0,True
adjust_bottle,right,fr_joint5,locked,eci,100051,0,True
adjust_bottle,right,fr_joint5,locked,eci,100053,0,True
adjust_bottle,right,fr_joint5,locked,eci,100054,0,True
adjust_bottle,right,fr_joint5,locked,eci,100055,0,True
adjust_bottle,right,fr_joint5,locked,eci,100056,0,True
adjust_bottle,right,fr_joint5,locked,eci,100057,0,True
adjust_bottle,right,fr_joint5,locked,eci,100058,0,True
adjust_bottle,right,fr_joint5,locked,eci,100063,0,True
adjust_bottle,right,fr_joint5,locked,eci,100064,0,True
adjust_bottle,right,fr_joint5,locked,eci,100065,0,True
adjust_bottle,right,fr_joint5,locked,eci,100066,0,True
adjust_bottle,right,fr_joint5,locked,eci,100067,0,True
adjust_bottle,right,fr_joint5,locked,eci,100070,0,False
adjust_bottle,right,fr_joint5,locked,eci,100071,0,True
adjust_bottle,right,fr_joint5,locked,eci,100072,0,True
adjust_bottle,right,fr_joint5,locked,eci,100073,0,True
handover_mic,right,fr_joint3,locked,b1,100000,0,False
handover_mic,right,fr_joint3,locked,b1,100001,0,False
handover_mic,right,fr_joint3,locked,b1,100002,0,False
handover_mic,right,fr_joint3,locked,b1,100003,0,False
handover_mic,right,fr_joint3,locked,b1,100006,0,False
handover_mic,right,fr_joint3,locked,b1,100007,0,False
handover_mic,right,fr_joint3,locked,b1,100008,0,False
handover_mic,right,fr_joint3,locked,b1,100009,0,False
handover_mic,right,fr_joint3,locked,b1,100010,0,False
handover_mic,right,fr_joint3,locked,b1,100011,0,False
handover_mic,right,fr_joint3,locked,b1,100012,0,False
handover_mic,right,fr_joint3,locked,b1,100013,0,False
handover_mic,right,fr_joint3,locked,b1,100014,0,False
handover_mic,right,fr_joint3,locked,b1,100015,0,False
handover_mic,right,fr_joint3,locked,b1,100016,0,False
handover_mic,right,fr_joint3,locked,b1,100018,0,False
handover_mic,right,fr_joint3,locked,b1,100020,0,False
handover_mic,right,fr_joint3,locked,b1,100021,0,False
handover_mic,right,fr_joint3,locked,b1,100022,0,False
handover_mic,right,fr_joint3,locked,b1,100026,0,False
handover_mic,right,fr_joint3,locked,b1,100027,0,False
handover_mic,right,fr_joint3,locked,b1,100029,0,False
handover_mic,right,fr_joint3,locked,b1,100030,0,False
handover_mic,right,fr_joint3,locked,b1,100031,0,False
handover_mic,right,fr_joint3,locked,b1,100032,0,False
handover_mic,right,fr_joint3,locked,b1,100034,0,False
handover_mic,right,fr_joint3,locked,b1,100035,0,False
handover_mic,right,fr_joint3,locked,b1,100038,0,False
handover_mic,right,fr_joint3,locked,b1,100040,0,False
handover_mic,right,fr_joint3,locked,b1,100041,0,False
handover_mic,right,fr_joint3,locked,b1,100042,0,False
handover_mic,right,fr_joint3,locked,b1,100043,0,False
handover_mic,right,fr_joint3,locked,b1,100044,0,False
handover_mic,right,fr_joint3,locked,b1,100045,0,False
handover_mic,right,fr_joint3,locked,b1,100046,0,False
handover_mic,right,fr_joint3,locked,b1,100047,0,False
handover_mic,right,fr_joint3,locked,b1,100048,0,False
handover_mic,right,fr_joint3,locked,b1,100051,0,False
handover_mic,right,fr_joint3,locked,b1,100052,0,False
handover_mic,right,fr_joint3,locked,b1,100054,0,False
handover_mic,right,fr_joint3,locked,b1,100055,0,False
